L D C PC time OPT node_count obj_bound root_time root_bestobj root_bestbound root_gap Biter Bcuts time_slave Siter Scuts time_subtour Sroot_iter Srootfrac_cuts time_sub_root LP_time LP_obj
353.93 16.74 3 0.5 3.34642 1885 1 1885.11 3.21635 1885 1886.46 0.000775203 13 2 0.0204878 13 334 0.099545 2 17 0.019527 1.53516 1899
353.93 16.74 3 0.75 3.49475 2060 1 2060.13 3.32949 2060 2060.5 0.000241084 17 2 0.0220158 17 269 0.064358 4 0 0.041753 1.86656 2064.25
353.93 33.47 3 0.5 3.87775 1885 1 1885.08 3.67643 1885 1885.27 0.000141108 14 0 0.0575621 14 473 0.101807 4 0 0.04932 2.05145 1916
353.93 33.47 3 0.75 5.91071 2060 1 2060.06 5.70041 2060 2060.77 0.000376019 18 0 0.0758383 18 534 0.166219 3 0 0.055188 1.87004 2075.5
353.93 66.49 3 0.5 19.7593 1885 399 1885 1.16755 1748.5 1986.6 0.136173 283 0 1.35724 283 2201 0.195444 0 0 0 0.646097 1917.5
353.93 66.49 3 0.75 2.40954 2060 1 2060.07 2.34534 2060 2060.23 0.000111838 22 0 0.180047 22 606 0.09719 7 15 0.084523 0.819823 2076.25
353.93 16.74 8 0.5 2.55573 1885 1 1885.11 2.42685 1885 1886.54 0.00081543 10 0 0.00876212 10 326 0.090099 1 0 0.009125 1.46691 1899
353.93 16.74 8 0.75 2.92704 2060 1 2060.13 2.80022 2060 2060.58 0.00028113 12 0 0.0101309 12 361 0.068925 2 0 0.01937 2.85679 2064.25
353.93 33.47 8 0.5 4.48445 1885 1 1885 4.28619 1885 1885.2 0.000108708 16 0 0.0455093 16 508 0.116575 3 32 0.049464 1.79115 1916
353.93 33.47 8 0.75 4.48609 2060 1 2060.13 4.28126 2060 2060.58 0.00028113 12 0 0.0445137 12 463 0.100831 2 3 0.028774 2.09927 2075.5
353.93 66.49 8 0.5 15.066 1885 195 1885 1.35614 1696 1962.66 0.157229 137 0 0.576241 137 1700 0.184708 0 0 0 0.66691 1917.5
353.93 66.49 8 0.75 27.4449 2060 375 2060 1.257 2048 2110.8 0.0306636 261 0 1.03956 261 2912 0.163518 0 0 0 0.771882 2076.25
530.9 16.74 1 0.5 25.0267 2117 1242 2117.06 4.53691 651.5 2127.75 2.26593 889 3 0.508735 889 2957 0.518614 0 0 0 1.59561 2132.5
530.9 16.74 1 0.75 21.721 2176 854 2176.18 2.68288 1782.5 2197.18 0.232642 614 2 0.346604 614 1949 0.466054 0 0 0 1.55599 2183.75
530.9 33.47 1 0.5 16.3556 2117 698 2117 12.4881 2109.5 2118.35 0.00419702 517 0 0.981855 517 1698 0.535917 14 73 0.342049 1.35421 2135.5
530.9 33.47 1 0.75 61.9597 2176 1576 2176.2 13.5537 1643.25 2177.56 0.325154 1481 0 3.16454 1481 2685 0.875514 2 66 0.039128 1.39025 2185.25
530.9 66.49 1 0.5 292.15 2117 1599 2117.21 1.41775 802 2160.16 1.69347 1346 0 6.00804 1346 7323 0.660145 0 0 0 0.316666 2135.5
530.9 66.49 1 0.75 407.636 2176 1263 2176.2 1.35434 1968 2197.58 0.116657 993 0 5.14585 993 7462 0.909973 0 0 0 0.313898 2185.25
530.9 16.74 2 0.5 23.7527 2117 277 2117 22.3886 2102.5 2118.31 0.0075182 215 1 0.113369 215 1498 0.884599 11 0 0.261547 1.56134 2132.5
530.9 16.74 2 0.75 19.5832 2176 322 2176 18.3292 2173 2176.63 0.00167061 235 1 0.119786 235 1390 0.498138 14 0 0.296031 1.48552 2183.75
530.9 33.47 2 0.5 11.1909 2117 269 2117.02 9.83228 2113.5 2118.26 0.0022524 209 0 0.306605 209 1485 0.425899 16 0 0.347992 1.35358 2135.5
