L D C PC time OPT node_count obj_bound root_time root_bestobj root_bestbound root_gap Biter Bcuts time_slave Siter Scuts time_subtour Sroot_iter Srootfrac_cuts time_sub_root LP_time LP_obj
3265.45 359.31 3 0.5 211.855 6154.5 1833 6154.89 8.84032 1275.5 6209.62 3.86838 1336 0 3.93935 1336 5885 0.854924 7 0 0.114414 1.79181 6361.5
3265.45 359.31 3 0.75 1457.25 6827.75 1760 6827.75 10.7506 6181.25 6857.4 0.109387 1573 0 5.80424 1573 17223 1.36879 4 0 0.061073 1.66757 6931.25
3265.45 718.62 3 0.5 285.199 6154.5 1853 6154.5 1.22218 5815.5 6604.91 0.135742 1487 0 9.83433 1487 10520 0.59402 0 0 0 0.932792 6348.5
3265.45 718.62 3 0.75 647.111 6827.75 3916 6827.75 1.74507 763 6971.74 8.13727 2627 0 17.0372 2627 13810 0.823159 0 0 0 0.769632 6924.75
3265.45 179.66 8 0.5 1527.29 6124 2078 6124 12.8457 3294.5 6183.62 0.876952 1987 2 1.37927 1987 22747 1.37308 2 0 0.035845 1.65177 6283
3265.45 179.66 8 0.75 1945.6 6812.5 2186 6812.96 9.90912 6699.75 6840.03 0.0209377 2096 1 1.40866 2096 22381 1.46013 3 2 0.048416 1.77449 6892
3265.45 359.31 8 0.5 3209.54 6154.5 2034 6154.5 17.999 5990 6215.37 0.0376245 1956 1 4.99252 1956 21614 2.7606 3 54 0.051627 1.85083 6361.5
3265.45 359.31 8 0.75 691.144 6827.75 1777 6827.75 13.6831 6601.25 6860.34 0.0392485 1589 0 3.48078 1589 13625 1.16909 7 0 0.106916 1.56153 6931.25
3265.45 718.62 8 0.5 1234.93 6154.5 5092 6154.5 1.14944 2207.5 6604.91 1.99203 3028 0 12.4472 3028 20738 0.73381 0 0 0 0.653447 6348.5
3265.45 718.62 8 0.75 3061.99 6827.75 2413 6828.28 4.88505 2049.75 6982.96 2.40674 2170 0 9.73361 2170 24951 1.47193 0 0 0 1.21317 6924.75
4898.18 179.66 1 0.5 531.235 7052.5 4425 7052.9 16.3539 143.5 7091.12 48.4155 3488 2 2.66662 3488 10103 1.61722 2 43 0.044283 1.14687 7197
4898.18 179.66 1 0.75 1114.44 7276.75 9742 7277.14 11.4678 7267.75 7298.3 0.00420392 7242 1 4.97286 7242 14335 2.84927 1 0 0.024257 1.29493 7349
4898.18 359.31 1 0.5 729.735 7052.5 5416 7052.5 13.8064 6512.5 7092.41 0.0890452 4139 1 10.2506 4139 12156 1.2766 3 0 0.059895 1.50608 7187.5
4898.18 359.31 1 0.75 58.2441 7276.75 6819 7277.33 13.9945 7261.75 7288.87 0.00373454 4987 0 10.8362 4987 4006 1.05752 11 10 0.216093 1.62857 7344.25
4898.18 718.62 1 0.5 1229.57 7052.5 4445 7052.5 1.2503 462.5 7183.83 14.5326 3430 0 17.8811 3430 16185 2.88429 0 0 0 0.560191 7185
4898.18 718.62 1 0.75 759.589 7276.75 8355 7276.75 1.06329 508.75 7344.91 13.4372 6764 0 32.9348 6764 15458 3.06275 0 0 0 0.7443 7343
4898.18 179.66 2 0.5 1305.07 7052.5 7400 7052.5 9.29717 6960 7156.07 0.0281716 5605 2 3.07094 5605 14117 2.1578 0 0 0 1.1384 7197
4898.18 179.66 2 0.75 205.64 7276.75 6026 7277.45 10.7823 6455.75 7298.43 0.130532 4567 1 2.57184 4567 8435 1.43946 1 0 0.026715 1.28803 7349
4898.18 359.31 2 0.5 1139.91 7052.5 9706 7052.95 13.6303 6512.5 7092.41 0.0890452 7304 0 13.7817 7304 14367 2.9143 3 0 0.05853 1.57884 7187.5
4898.18 359.31 2 0.75 107.305 7276.75 4708 7276.75 13.3842 7261.75 7289.26 0.00378774 3410 0 6.30722 3410 5410 0.837771 13 10 0.266419 1.5621 7344.25
4898.18 718.62 2 0.5 714.861 7052.5 6130 7052.68 1.74138 312 7173.73 21.9927 4622 0 18.5734 4622 11753 2.3932 0 0 0 0.582192 7185
4898.18 718.62 2 0.75 1037.75 7276.75 5445 7276.75 0.7092 1709 7388.02 3.32301 4444 0 17.7687 4444 15869 1.52944 0 0 0 0.561637 7343
4898.18 179.66 3 0.5 128.407 7052.5 4795 7052.5 23.8111 6941 7079.91 0.0200125 3292 2 1.69558 3292 8497 1.6525 12 0 0.276541 1.18226 7197
4898.18 179.66 3 0.75 359.17 7276.75 5852 7277.16 15.9979 7164.75 7295.14 0.0181988 4602 2 2.28392 4602 9058 2.3259 2 0 0.046463 1.13591 7349
4898.18 359.31 3 0.5 188.288 7052.5 9039 7052.79 14.8508 6508.5 7092.41 0.0897145 6083 1 9.78397 6083 6930 1.62744 3 0 0.075514 1.68221 7187.5
4898.18 359.31 3 0.75 83.1951 7276.75 15173 7277.3 16.0333 7261.75 7288.37 0.00366584 10907 0 15.8163 10907 6692 1.94734 21 10 0.441338 1.56641 7344.25
4898.18 718.62 3 0.5 1019.22 7052.5 5727 7052.5 0.625592 7069.5 7275.04 0.0290736 4444 0 15.4557 4444 16080 1.86973 0 0 0 0.618863 7185
4898.18 718.62 3 0.75 558.515 7276.75 8579 7277.15 0.587203 6730 7388.02 0.0977738 6598 0 21.7734 6598 10771 1.90405 0 0 0 0.793823 7343
4898.18 179.66 8 0.5 194.904 7052.5 4898 7052.5 7.5955 7066.5 7090.46 0.00339059 3536 1 1.75496 3536 4896 1.72143 2 0 0.060226 1.21237 7197
4898.18 179.66 8 0.75 64.3041 7276.75 4107 7277.14 18.7987 7254 7292.66 0.00532941 3084 3 1.40935 3084 7607 1.20751 12 0 0.260818 1.13601 7349
4898.18 359.31 8 0.5 231.51 7052.5 4775 7052.5 16.4949 6512.5 7092.41 0.0890452 3533 0 4.48575 3533 7290 1.39707 3 0 0.067033 1.66949 7187.5
4898.18 359.31 8 0.75 292.035 7276.75 4454 7276.75 11.5123 7158.75 7292.12 0.0186305 3379 0 4.58701 3379 7048 1.714 5 12 0.099466 1.59672 7344.25
4898.18 718.62 8 0.5 1461.51 7052.5 7157 7053.14 0.690633 6945 7275.04 0.0475213 5272 1 14.1323 5272 18736 2.90392 0 0 0 0.697496 7185
4898.18 718.62 8 0.75 725.905 7276.75 4589 7276.75 0.662493 6639.75 7388.02 0.112695 3853 0 11.4729 3853 11636 2.03848 0 0 0 0.536132 7343
