L,D,C,PC,time,OPT,node_count,obj_bound,root_time,root_bestobj,root_bestbound,root_gap,Biter,Bcuts,time_slave,Siter,Scuts,time_subtour,Sroot_iter,Srootfrac_cuts,time_sub_root,LP_time,LP_obj
388.22,32.91,4,0.5,781.066,2682,2001,2682,29.6291,2543,2694.95,0.0597518,1629,0,6.16013,1629,15492,3.00289,1,0,0.031816,4.5542,2769
388.22,32.91,4,0.75,562.211,2934,1906,2934,37.9104,2664.75,2940.22,0.103376,1698,13,6.77257,1698,10102,2.94643,3,0,0.077844,4.66964,2977.5
388.22,65.82,4,0.75,622.931,2934,2220,2934.07,2.3871,356.25,3016.85,7.46834,1985,0,15.623,1985,13993,2.62386,0,0,0,0.979931,2978.75
388.22,16.46,10,0.5,123.378,2675,1430,2675.03,13.107,2136.5,2686.51,0.257435,1224,2,1.02085,1224,4612,1.04756,1,0,0.026122,3.16225,2743.5
388.22,16.46,10,0.75,144.292,2930.5,1744,2930.7,33.5528,1596.75,2942.96,0.843095,1395,23,1.32903,1395,4746,2.00114,0,0,0,4.08966,2963.25
388.22,32.91,10,0.5,587.623,2682,1673,2682,8.7487,2626,2718.7,0.0353003,1473,5,4.53243,1473,9742,2.44151,0,0,0,3.92419,2769
388.22,32.91,10,0.75,1237.4,2934,2686,2934,23.3504,2932.25,2939.71,0.002545,2333,0,7.29516,2333,25194,2.27948,0,0,0,3.93546,2977.5
388.22,65.82,10,0.5,1014.75,2682,2954,2682.25,6.19656,2551.5,2764.26,0.0833878,2560,0,18.064,2560,16963,3.03168,0,0,0,1.06889,2771.5
582.33,16.46,1,0.75,1493.06,3108.25,5996,3108.31,7.69891,1230.5,3139.07,1.55105,5038,3,5.17353,5038,31603,6.33188,0,0,0,2.81766,3124.75
582.33,32.91,1,0.75,1660.02,3108.25,3566,3108.25,8.93578,2542.25,3141.13,0.235572,2835,0,10.1449,2835,23095,9.26531,0,0,0,3.72291,3125.5
582.33,16.46,2,0.75,1554.95,3108.25,4962,3108.52,6.34029,3107.25,3139.07,0.0102391,3833,1,3.19569,3833,27291,4.51776,0,0,0,2.77918,3124.75
582.33,65.82,2,0.5,3479.36,3030.5,4359,3030.5,2.27233,157.5,3096.5,18.6603,3604,0,21.9531,3604,25117,5.20708,0,0,0,0.873755,3065
582.33,65.82,2,0.75,>3600,(0.00458967),3267,3110.71,3.19703,621.25,3141.25,4.05633,3255,0,22.8898,3255,21664,8.64725,0,0,0,0.850264,3125.5
582.33,16.46,4,0.75,2066.34,3108.25,9645,3108.27,6.33851,2631.25,3139.07,0.192994,8256,0,6.24725,8256,47078,8.40379,0,0,0,2.92764,3124.75
582.33,32.91,4,0.5,>3600,(0.0103511),1391,3034.08,8.51625,3026,3096.26,0.02322,1427,0,4.04635,1427,15127,8.23228,0,0,0,3.76488,3065
582.33,32.91,4,0.75,2760.28,3108.25,5917,3108.53,9.11638,3100,3141.13,0.0132684,5126,214,13.2723,5126,34653,13.1107,0,0,0,3.69348,3125.5
582.33,65.82,4,0.5,1738.2,3030.5,3169,3030.5,2.63772,242,3096.5,11.7954,2495,0,14.5541,2495,21640,3.5665,0,0,0,0.77573,3065
582.33,16.46,10,0.5,>3600,(0.00838253),1478,3033.72,23.7421,2887.5,3059.68,0.0596304,1495,3,1.22076,1495,12893,4.89377,0,0,0,3.32814,3063.5
582.33,16.46,10,0.75,2243.36,3108.25,7999,3108.4,5.97103,1677.25,3139.07,0.871555,6503,24,4.7542,6503,42396,6.40838,0,0,0,2.75091,3124.75
582.33,32.91,10,0.75,2460.33,3108.25,4933,3108.55,9.4179,3111.25,3141.13,0.00960447,4255,0,9.79029,4255,33682,7.69998,0,0,0,3.74162,3125.5
582.33,65.82,10,0.75,1193.66,3108.25,4967,3108.25,3.00926,2719.5,3141.25,0.155083,4139,0,18.0188,4139,27376,4.01709,0,0,0,0.785057,3125.5
