L D C PC time OPT node_count obj_bound root_time root_bestobj root_bestbound root_gap Biter Bcuts time_slave Siter Scuts time_subtour Sroot_iter Srootfrac_cuts time_sub_root LP_time LP_obj
14684.7 3402.34 4 0.75 74.7152 9137.75 614 9138.56 4.09806 9118 9559.87 0.048461 477 0 5.65214 477 3919 0.681799 0 0 0 1.00239 9454.5
14684.7 850.59 10 0.5 19.131 8249.5 241 8249.92 18.2733 8249.5 8253.54 0.000490208 172 1 0.182705 172 1584 0.568969 14 5 0.531609 4.9184 8668
14684.7 850.59 10 0.75 92.09 9137.75 576 9137.75 44.8408 797.75 9158.14 10.48 415 1 0.477103 415 2514 1.51296 2 11 0.070837 9.90063 9343.25
14684.7 1701.17 10 0.5 34.2201 8249.5 181 8250.24 23.957 7952 8273.22 0.0403948 148 0 0.569584 148 1648 1.02145 2 0 0.06218 3.97983 8796.5
14684.7 1701.17 10 0.75 35.8563 9137.75 107 9138.48 8.93592 6565.75 9537.95 0.452682 89 0 0.366737 89 1742 0.45284 0 0 0 4.0385 9411.25
14684.7 3402.34 10 0.5 61.0757 8249.5 731 8249.5 5.31821 1649.5 8526.11 4.16891 525 0 3.84536 525 4006 1.0008 0 0 0 1.01237 8883
14684.7 3402.34 10 0.75 46.3287 9137.75 873 9137.97 4.26725 9058.25 9559.87 0.0553768 595 0 4.23471 595 3372 0.576496 0 0 0 1.00632 9454.5
22027.1 850.59 1 0.5 1490.46 9464 13598 9464.74 65.8867 6315 9545.78 0.511605 8455 4 11.2556 8455 14624 4.82261 1 0 0.041003 2.9363 9760
22027.1 850.59 1 0.75 2156.95 9745 3119 9745 44.7364 8301.5 9776.44 0.177672 2754 2 4.53876 2754 15362 3.12758 0 0 0 3.19802 9893
22027.1 1701.17 1 0.5 494.197 9464 1626 9464 53.5663 7257.5 9504.9 0.309666 1312 0 6.5601 1312 5767 2.69984 3 0 0.13016 3.835 9768.5
22027.1 1701.17 1 0.75 681.698 9745 7837 9745.2 22.4505 9513.75 9759.85 0.025868 5057 0 31.5952 5057 10617 3.39143 3 13 0.120171 3.406 9897.25
22027.1 3402.34 1 0.5 1299.93 9464 7891 9464.04 8.06608 8761 9611.06 0.0970279 4671 0 40.3861 4671 16566 2.12262 0 0 0 1.03677 9782.5
22027.1 3402.34 1 0.75 1283.51 9745 9615 9745.87 6.28136 1170.25 9825.96 7.39646 5995 0 54.3214 5995 19304 2.94826 0 0 0 1.00983 9904.25
22027.1 1701.17 2 0.5 365.527 9464 5871 9464.58 36.4539 9037.5 9498.91 0.0510555 3733 0 12.7756 3733 9339 2.91914 3 0 0.130592 3.99744 9768.5
22027.1 1701.17 2 0.75 318.339 9745 4609 9745.8 25.4826 9640.5 9764.54 0.0128669 3270 0 14.123 3270 9316 2.2579 4 42 0.157183 3.67667 9897
22027.1 850.59 4 0.5 551.346 9464 1881 9464 50.3046 7528.5 9538.17 0.266942 1426 1 1.33334 1426 5660 3.04984 0 0 0 2.98644 9760
22027.1 1701.17 4 0.5 437.75 9464 2308 9464 59.6135 7291 9510.7 0.304444 1649 0 5.05841 1649 5641 3.59214 3 0 0.120766 3.72452 9768.5
22027.1 1701.17 4 0.75 728.963 9745 3221 9745 43.4438 9691.75 9763.98 0.00745241 2360 0 7.62028 2360 7668 3.25944 0 0 0 3.55921 9897.25
22027.1 1701.17 10 0.5 1995.13 9464 3869 9464 46.0971 5957 9496.16 0.594118 2753 0 8.07478 2753 15066 2.48726 5 0 0.218286 3.64153 9768.5
22027.1 1701.17 10 0.75 1277.12 9745 2524 9745.94 33.3196 7815 9766.18 0.249671 2507 0 6.94253 2507 8364 2.98472 2 1 0.073487 3.71204 9897.25
22027.1 3402.34 10 0.75 530.206 9745 4482 9745.63 24.5518 9624.5 9820.01 0.0203141 3098 0 14.5363 3098 6799 3.24171 0 0 0 1.05691 9904.25
