L D C PC time OPT node_count obj_bound root_time root_bestobj root_bestbound root_gap Siter Scuts time_subtour Sroot_iter Srootfrac_cuts time_sub_root LP_time LP_obj
14684.7 850.59 10 0.5 209.87 8249.5 103 8249.92 208.326 8242.37 8253.65 0.00136806 131 2395 0.879993 22 78 0.886303 15.2417 8668
14684.7 850.59 10 0.75 187.434 9137.75 43 9138.43 186.602 9137 9139.66 0.000290868 112 1473 0.328571 33 12 0.880424 13.5407 9343.25
14684.7 1701.17 10 0.5 534.007 8249.5 124 8249.53 531.36 8235.5 8254.25 0.00227651 151 1668 0.230514 30 26 1.07442 168.612 8796.5
14684.7 1701.17 10 0.75 541.317 9137.75 67 9137.89 538.066 9134.5 9139.73 0.000572051 134 1366 0.253757 38 1 1.03834 204.184 9411.25
14684.7 3402.34 10 0.5 71.8745 8249.5 222 8249.5 51.3539 7514.5 8283.6 0.102349 177 1562 0.398618 3 0 0.071874 2.42388 8883
14684.7 3402.34 10 0.75 87.1421 9137.75 367 9138.59 45.2599 8307 9158.43 0.102496 324 2960 0.511282 3 0 0.07713 2.5128 9454.5
22027.1 850.59 1 0.5 244.519 9464 11080 9464 120.956 1672.5 9513.42 4.68814 6290 2870 1.47392 0 0 0 105.76 9760
22027.1 850.59 1 0.75 200.859 9745 3410 9745.69 139.31 9706.5 9759.8 0.00549085 2119 2870 0.884722 1 0 0.047886 109.732 9892.75
22027.1 1701.17 1 0.5 558.383 9464 4149 9464 432.196 9308.5 9500.43 0.0206186 2474 3138 0.852122 1 0 0.042797 162.561 9768.5
22027.1 1701.17 1 0.75 690.807 9745 5493 9745.87 443.114 9694.75 9762.37 0.00697456 3374 21268 1.20222 2 0 0.071769 229.994 9896.75
22027.1 3402.34 1 0.5 776.024 9464 14988 9464.27 25.7179 1446.5 9506.5 5.57207 10277 8500 3.39829 0 0 0 15.3881 9782.5
22027.1 3402.34 1 0.75 248.137 9745 3892 9745.54 10.2982 6715.75 9783.13 0.456744 2450 4611 0.79104 0 0 0 14.4123 9904
