L,D,C,PC,time,OPT,node_count,obj_bound,root_time,root_bestobj,root_bestbound,root_gap,Biter,Bcuts,time_slave,Siter,Scuts,time_subtour,Sroot_iter,Srootfrac_cuts,time_sub_root,LP_time,LP_obj
12966.3,850.59,4,0.5,2014.6,8234,777,8234.48,1760.99,8154.5,8287.84,0.0163521,694,0,0.996901,694,6426,1.59361,31,1043,1.37389,730.411,8343
12966.3,850.59,4,0.75,>3600,(0.0118943),234,9164.22,1885.53,9091,9170.67,0.00876317,330,0,0.609896,330,5169,3.03645,5,124,0.177295,599.661,9184.5
12966.3,1701.17,4,0.5,>3600,(0.0193637),432,8303.74,1742.13,8226.5,8329.15,0.012478,543,0,3.34813,543,12412,2.86763,2,59,0.069168,500.216,8371.5
12966.3,1701.17,4,0.75,>3600,(0.010549),650,9162.39,1642.02,9087.75,9170.57,0.00911363,799,0,4.53889,799,11274,3.63786,4,179,0.123796,425.713,9198.75
12966.3,3402.34,4,0.5,>3600,(0.0100679),596,8310.33,1209.59,8197,8332.98,0.0165887,694,0,7.45782,694,13255,2.72399,0,0,0,341.642,8372.5
12966.3,850.59,10,0.5,2977.1,8234,789,8234,2272.32,8072,8301.29,0.028406,637,0,0.758845,637,7367,3.41724,7,211,0.30111,757.47,8343
12966.3,850.59,10,0.75,2159.56,9130,731,9130.04,2014.76,9092.5,9151.39,0.0064767,632,0,0.746861,632,6196,2.60207,26,1119,0.977721,706.399,9184.5
12966.3,1701.17,10,0.5,3282.13,8234,608,8234,1852.27,4328.5,8319.44,0.922015,553,1,2.05827,553,8823,2.56928,5,125,0.188209,552.322,8371.5
12966.3,1701.17,10,0.75,2432.18,9130,1962,9130.83,1986.92,9101.5,9161.6,0.00660383,1697,1,5.93415,1697,14294,3.09094,24,1089,0.925351,667.389,9198.75
12966.3,3402.34,10,0.5,>3600,(0.0254959),206,8312.67,1246.5,1950,8324.59,3.26902,305,0,2.82324,305,12171,3.82706,0,0,0,306.54,8372.5
12966.3,3402.34,10,0.75,>3600,(0.0130474),546,9172.64,1200.67,9078.75,9179.42,0.0110888,677,0,5.52844,677,14876,4.1546,0,0,0,360.27,9199.25
19449.5,1701.17,1,0.75,>3600,(0.00113432),1207,9752.55,1227.06,3200.25,9762.13,2.05043,1248,1,6.64916,1248,34673,8.65248,0,0,0,597.516,9785.5
