L,D,C,PC,time,OPT,node_count,obj_bound,root_time,root_bestobj,root_bestbound,root_gap,Biter,Bcuts,time_slave,Siter,Scuts,time_subtour,Sroot_iter,Srootfrac_cuts,time_sub_root,LP_time,LP_obj
4587.48,983.12,2,0.75,62.8113,11114.8,425,11115.8,1.69525,10612.8,11437,0.0776629,322,0,2.00503,322,5056,0.444018,0,0,0,0.488937,11322.8
4587.48,245.78,3,0.5,294.118,9999.5,981,9999.5,4.02499,10076.5,10503.7,0.0423923,723,1,0.648276,723,11225,1.12484,0,0,0,2.06303,10241
4587.48,245.78,3,0.75,554.358,11096.8,943,11097.6,5.33934,715.75,11233.5,14.6947,748,1,0.696499,748,10581,1.17069,0,0,0,1.97802,11217.5
4587.48,491.56,3,0.5,120.554,10035.5,444,10036.1,17.7717,9487,10149.9,0.0698791,420,0,1.31803,420,5678,1.59285,0,0,0,1.67244,10411
4587.48,491.56,3,0.75,128.04,11114.8,359,11114.8,18.7063,10900,11167.8,0.0245671,348,1,1.09383,348,4926,1.44227,0,0,0,1.61293,11302.5
4587.48,983.12,3,0.5,247.903,10035.5,702,10035.5,1.50835,622.5,10679.9,16.1565,619,0,3.2946,619,8326,0.98896,0,0,0,0.52901,10451.5
4587.48,983.12,3,0.75,156.082,11114.8,602,11114.8,1.93953,10100.2,11437,0.132345,582,0,3.07393,582,5678,0.952903,0,0,0,0.580707,11322.8
4587.48,245.78,8,0.5,290.271,9999.5,765,9999.5,3.79612,5740,10503.7,0.829907,594,1,0.46088,594,8435,0.670179,0,0,0,2.06707,10241
4587.48,245.78,8,0.75,288.79,11096.8,1029,11096.8,3.74605,11107.8,11342.8,0.021159,851,1,0.611375,851,10439,0.838849,0,0,0,1.92678,11217.5
4587.48,491.56,8,0.5,656.977,10035.5,969,10035.5,23.4415,9278,10118.4,0.090581,851,0,1.68369,851,12721,2.15757,1,0,0.025117,1.73533,10411
4587.48,491.56,8,0.75,167.545,11114.8,424,11115.6,14.3447,10287.2,11157.9,0.0846319,369,0,0.79648,369,5625,1.31619,1,0,0.029216,1.69523,11302.5
4587.48,983.12,8,0.5,586.687,10035.5,546,10035.5,1.67682,1342,10679.9,6.95822,497,0,2.28653,497,14785,0.804875,0,0,0,0.511834,10451.5
4587.48,983.12,8,0.75,232.157,11114.8,592,11114.8,2.44528,1783.75,11284.2,5.32612,502,0,2.12267,502,7695,0.731165,0,0,0,0.49641,11322.8
6881.21,245.78,1,0.5,370.874,11366.5,1730,11366.5,22.1233,7528,11510,0.528961,1406,1,0.943808,1406,11534,1.85395,0,0,0,1.63146,11575.5
6881.21,245.78,1,0.75,444.598,11780.3,1618,11780.3,13.0163,11493,11851.2,0.0311647,1279,0,0.963899,1279,11091,1.68102,0,0,0,1.99137,11884.8
6881.21,491.56,1,0.5,512.304,11366.5,1935,11366.5,15.7575,10784,11525.9,0.0687977,1686,0,4.08855,1686,12772,1.93024,0,0,0,2.01616,11601.5
6881.21,491.56,1,0.75,380.208,11780.2,1390,11780.2,5.31044,11764.5,11962.1,0.0167949,1160,0,2.90051,1160,9073,1.92902,0,0,0,1.9769,11897.8
6881.21,983.12,1,0.5,256.37,11366.5,2452,11367,1.88903,324,11732.9,35.2126,2014,0,9.42516,2014,6739,1.46896,0,0,0,0.735373,11601.5
6881.21,983.12,1,0.75,175.031,11780.2,3843,11780.2,1.48018,399,11963.4,28.9836,2435,0,12.0906,2435,7346,1.57752,0,0,0,0.702845,11897.8
6881.21,245.78,2,0.5,379.027,11366.5,2671,11367.1,16.8478,10761.5,11509.8,0.0695377,1837,0,1.04491,1837,11008,2.01139,0,0,0,1.61106,11575.5
6881.21,245.78,2,0.75,265.552,11780.3,1197,11780.3,16.383,11442.8,11851.6,0.0357267,906,0,0.522388,906,7160,2.03296,0,0,0,1.92622,11884.8
6881.21,491.56,2,0.5,225.245,11366.5,2150,11366.5,6.6096,3862,11540.1,1.9881,1516,0,2.56234,1516,7757,1.17633,0,0,0,1.98975,11601.5
6881.21,491.56,2,0.75,596.95,11780.2,2541,11780.2,5.12899,11789.8,11962.1,0.0146173,2076,0,3.82975,2076,13246,3.06345,0,0,0,1.93962,11897.8
