L,D,C,PC,time,OPT,node_count,obj_bound,root_time,root_bestobj,root_bestbound,root_gap,Biter,Bcuts,time_slave,Siter,Scuts,time_subtour,Sroot_iter,Srootfrac_cuts,time_sub_root,LP_time,LP_obj
14684.7,3402.34,4,0.5,90.1035,8249.5,710,8249.5,4.17294,8214.5,9093.73,0.107034,566,0,6.23304,566,4226,0.552398,0,0,0,1.05353,8883
14684.7,3402.34,4,0.75,72.9272,9137.75,614,9138.56,3.93368,9118,9559.87,0.048461,477,0,5.44424,477,3919,0.638459,0,0,0,0.974072,9454.5
14684.7,850.59,10,0.5,23.2831,8249.5,24,8249.5,22.912,8249.5,8251.76,0.000274138,89,1,0.130516,89,1551,0.655472,44,0,1.01165,5.26155,8668
14684.7,850.59,10,0.75,71.8876,9137.75,137,9137.75,40.5483,8523,9187.77,0.0779972,103,1,0.154481,103,2576,1.25336,0,0,0,10.3901,9343.25
14684.7,1701.17,10,0.5,43.5505,8249.5,313,8249.78,25.2005,7948.5,8282.06,0.0419656,263,0,0.884654,263,1779,0.895226,0,0,0,4.11799,8796.5
14684.7,1701.17,10,0.75,64.4343,9137.75,355,9138.54,27.6785,8929.25,9236.51,0.0344101,323,0,0.898239,323,2842,1.0894,0,0,0,3.96473,9411.25
14684.7,3402.34,10,0.5,61.3815,8249.5,731,8249.5,5.39311,1649.5,8526.11,4.16891,525,0,3.856,525,4006,0.990199,0,0,0,0.997599,8883
14684.7,3402.34,10,0.75,47.1859,9137.75,873,9137.97,4.40247,9058.25,9559.87,0.0553768,595,0,4.40758,595,3372,0.595737,0,0,0,1.04248,9454.5
22027.1,850.59,1,0.75,664.581,9745,5588,9745.42,31.442,1406,9775.9,5.95299,3626,2,5.19207,3626,9333,2.28684,1,11,0.041052,3.19418,9893
22027.1,1701.17,1,0.5,404.457,9464,2164,9464.05,43.6591,7403,9503.74,0.283769,1795,0,9.79849,1795,6107,2.83535,3,0,0.12002,3.77665,9768.5
22027.1,1701.17,1,0.75,827.852,9745,4249,9745.79,56.3637,490.5,9761.84,18.9018,3424,1,17.1465,3424,11571,2.31182,2,0,0.075596,3.88351,9897.25
22027.1,3402.34,1,0.5,1296.19,9464,7891,9464.04,8.11849,8761,9611.06,0.0970279,4671,0,41.0507,4671,16566,2.16397,0,0,0,1.05365,9782.5
22027.1,3402.34,1,0.75,1273.76,9745,9615,9745.87,6.23323,1170.25,9825.96,7.39646,5995,0,53.4179,5995,19304,2.82572,0,0,0,0.968916,9904.25
22027.1,850.59,2,0.75,1515.78,9745,3556,9745,29.7135,3359,9832.38,1.92718,3168,1,3.95172,3168,14638,3.16669,0,0,0,2.89552,9893
22027.1,1701.17,2,0.5,1137.45,9464,2324,9464,82.625,9468.5,9495.78,0.00288076,2145,0,8.57195,2145,10778,2.48178,1,0,0.035315,3.67174,9768.5
22027.1,1701.17,2,0.75,1765.83,9745,3016,9745,45.2438,9714.75,9765.61,0.00523554,2508,0,9.3214,2508,12634,2.42719,1,0,0.03754,3.70907,9897
22027.1,850.59,4,0.75,945.821,9745,3762,9745,13.9004,9500.75,9785.55,0.029977,2984,1,3.01138,2984,10497,2.21661,0,0,0,2.93482,9893
22027.1,1701.17,4,0.5,563.141,9464,2809,9464,22.9411,6039.5,9501.97,0.573304,1825,0,5.45001,1825,10196,1.63423,3,0,0.110575,3.57836,9768.5
22027.1,1701.17,10,0.75,2553.77,9745,3205,9745,63.6347,7653.75,9767.06,0.276114,3019,1,8.47223,3019,16142,5.03461,3,30,0.126898,3.62537,9897.25
22027.1,3402.34,10,0.75,538.258,9745,4482,9745.63,24.624,9624.5,9820.01,0.0203141,3098,0,14.9376,3098,6799,3.29001,0,0,0,1.13439,9904.25
